Stock Code,Company Name,URL
0053,OSK VENTURES INTERNATIONAL BERHAD,http://www.oskvi.com
0153,OVERSEA ENTERPRISE BERHAD,http://www.oversea.com.my
0022,PARLO BERHAD,http://www.parlogroup.com/
0177,PASUKHAS GROUP BERHAD,http://www.pasukhasgroup.com
0171,PETERLABS HOLDINGS BERHAD,http://www.peterlabs.com.my
0006,PINEAPPLE RESOURCES BERHAD,http://www.disccomp.com.my 
0038,PLASTRADE TECHNOLOGY BERHAD,http://www.plastrade-technology.com
0123,PRIVASIA TECHNOLOGY BERHAD,http://www.privasia.com
0007,PUC BERHAD,http://www.puc.com/
0196,QES GROUP BERHAD,http://www.qesnet.com/
0202,RADIANT GLOBALTECH BERHAD,https://rgtech.com.my/
0032,REDTONE INTERNATIONAL BERHAD,http://www.redtone.com/
0173,REV ASIA BERHAD,http://www.catchamedia.com
0200,REVENUE GROUP BERHAD,http://www.revenue.com.my
0106,REXIT BERHAD,http://www.rexit.com
0133,SANICHI TECHNOLOGY BERHAD,http://www.sanichimould.com/
0109,SC ESTATE BUILDER BERHAD,http://www.scestatebuilder.com.my
0158,SCC HOLDINGS BERHAD,http://www.scchldg.com.my
0161,SCH GROUP BERHAD,http://www.schsb.com.my
0028,SCOPE INDUSTRIES BERHAD,http://www.scope.com.my/
0212,SDS GROUP BERHAD,https://sdsgroups.com/
0203,SECUREMETRIC BERHAD,https://www.securemetric.com/
0178,SEDANIA INNOVATOR BERHAD,http://www.sedaniainnovator.com/
0055,SERSOL BERHAD,http://www.sersol.com.my/
0129,SILVER RIDGE HOLDINGS BHD,http://www.silverridge.com.my
0117,SMRT HOLDINGS BERHAD,http://www.smrhub.com
0169,SMTRACK BERHAD,http://www.smartag.my
0215,SOLARVEST HOLDINGS BERHAD,
0093,SOLUTION GROUP BERHAD,http://www.solution.com.my/
0216,SPRING ART HOLDINGS BERHAD,http://springart.com/
0080,STRAITS INTER LOGISTICS BERHAD,http://www.straits-interlogistics.com/
0148,SUNZEN BIOTECH BERHAD,http://www.sunzen.com.my
0001,SUPERCOMNET TECHNOLOGIES BERHAD,http://www.supercomnet.com.my/
0050,SYSTECH BHD,http://www.systech.asia
0211,TASHIN HOLDINGS BERHAD,http://tashin.com.my/
0084,TECHFAST HOLDINGS BERHAD,http://www.techfast.com.my
0132,TECHNODEX BHD,http://www.technodex.com
0089,TEX CYCLE TECHNOLOGY (M) BERHAD,http://www.texcycle.com.my/
0145,TFP SOLUTIONS BERHAD,http://www.tfp.com.my
0199,TRI-MODE SYSTEM (M) BERHAD,http://www.trimode-malaysia.com.my/
0005,UCREST BERHAD,http://www.palettemm.com
0120,VISDYNAMICS HOLDINGS BERHAD,http://www.visdynamics.com
0069,VIVOCOM INTL HOLDINGS BERHAD,http://www.vivocomgroup.com/
0060,VORTEX CONSOLIDATED BERHAD,http://www.vtex.my/
0066,VSOLAR GROUP BERHAD, http://www.vsolar.com.my/
0162,WIDAD GROUP BERHAD,https://widadgroup.com/
0141,WINTONI GROUP BERHAD,https://wintonigroup.com/
0095,XINGHE HOLDINGS BERHAD,http://www.xingheoil.com/
0165,XOX BHD,http://www.xox.com.my
0025,YBS INTERNATIONAL BERHAD,https://www.ybsinternational.com
0086,YGL CONVERGENCE BERHAD,http://www.yglworld.com
